id,source_id,name_ko,name_en,skin_types,skin_types_confidence,_expected_skin_types,concerns,concerns_confidence,_expected_concerns,description_ko,description_en,review_summary_ko,review_summary_en,_available_at,tags,is_approved,review_notes
d913f96f-1640-54f3-87d4-ec6aaad8cfab,prod-espoir-pro-tailor-be-foundation,에스쁘아 프로 테일러 비 파운데이션,Espoir Pro Tailor Be Foundation,oily|combination,0.75,dry|oily|combination|normal,uneven_tone|redness,0.65,uneven_tone|pores,"Espoir Pro Tailor Be Foundation offers a natural-looking complexion with its thin, lightweight formula. It provides long-lasting wear without caking and leaves a comfortable, hydrating finish.","Espoir Pro Tailor Be Foundation offers a natural-looking complexion with its thin, lightweight formula. It provides long-lasting wear without caking and leaves a comfortable, hydrating finish.","Pros: Thin, natural coverage. Cons: Coverage may be insufficient for some. Good longevity. (AI-generated review summary)","Pros: Thin, natural coverage. Cons: Coverage may be insufficient for some. Good longevity. (AI-generated review summary)",chicor|olive_young,budget:premium,,
4ac2db2b-e01d-5435-a15d-70042ca5aba4,prod-missha-m-perfect-cover-bb-cream-spf42,미샤 M 퍼펙트 커버 BB크림,MISSHA M Perfect Cover BB Cream,normal|dry|combination,0.75,dry|combination|normal|sensitive,uneven_tone|redness|dullness,0.65,uneven_tone|dark_spots|dullness,MISSHA M Perfect Cover BB Cream provides excellent coverage and a natural-looking finish. Its hydrating formula conceals imperfections while protecting skin from the sun. Perfect for everyday makeup.,MISSHA M Perfect Cover BB Cream provides excellent coverage and a natural-looking finish. Its hydrating formula conceals imperfections while protecting skin from the sun. Perfect for everyday makeup.,"Great coverage and moisturizing, but can feel a bit heavy. (AI Review Summary)","Great coverage and moisturizing, but can feel a bit heavy. (AI Review Summary)",olive_young,budget:budget,,
0f870ff9-a4e8-5f2f-9f3a-84baff67f86f,prod-amorepacific-time-response-skin-reserve-cushion,아모레퍼시픽 타임 레스폰스 스킨 리저브 쿠션,Amorepacific Time Response Skin Reserve Cushion,normal|dry|combination,0.8,dry|normal,wrinkles|dryness|dullness|uneven_tone,0.75,wrinkles|dullness|dryness,"This premium cushion delivers a radiant and firm complexion from within. Its delicate coverage creates flawless, smooth skin, while the Time Response line's key ingredients promote healthy skin. Achieve a luxurious, glowing finish.","This premium cushion delivers a radiant and firm complexion from within. Its delicate coverage creates flawless, smooth skin, while the Time Response line's key ingredients promote healthy skin. Achieve a luxurious, glowing finish.","A luxurious cushion with excellent adherence and a radiant glow. However, it is relatively expensive. *This is an AI-generated review summary.","A luxurious cushion with excellent adherence and a radiant glow. However, it is relatively expensive. *This is an AI-generated review summary.",department_store,budget:luxury,,
49d2181c-3277-50e1-90b4-f91a6548e7a8,prod-clio-pro-eye-palette,클리오 프로 아이 팔레트,Clio Pro Eye Palette,normal|dry|oily|combination|sensitive,0.7,dry|oily|combination|sensitive|normal,dullness,0.4,,"The Clio Pro Eye Palette offers a diverse range of colors for creating endless eye makeup looks. Its high pigmentation and adherence ensure long-lasting, vibrant color with minimal fallout, making it perfect for beginners.","The Clio Pro Eye Palette offers a diverse range of colors for creating endless eye makeup looks. Its high pigmentation and adherence ensure long-lasting, vibrant color with minimal fallout, making it perfect for beginners.",Features diverse colors and great pigmentation. Some users report minor fallout with certain shades. (AI-generated review summary),Features diverse colors and great pigmentation. Some users report minor fallout with certain shades. (AI-generated review summary),olive_young,budget:premium,,
898ff11e-492d-5f1c-9485-ed41045ce0d5,prod-peripera-all-take-mood-palette,페리페라 올 테이크 무드 팔레트,Peripera All Take Mood Palette,normal|dry|oily|combination,0.7,dry|oily|combination|sensitive|normal,dullness,0.4,,"Create endless looks with the Peripera All Take Mood Palette! This versatile palette features a range of colors for effortless everyday and special occasion makeup. Its smooth application and excellent adherence ensure long-lasting, vibrant color without fallout.","Create endless looks with the Peripera All Take Mood Palette! This versatile palette features a range of colors for effortless everyday and special occasion makeup. Its smooth application and excellent adherence ensure long-lasting, vibrant color without fallout.","Praised for its diverse colors and pigmentation! However, some users noted minor fallout. (AI Review Summary)","Praised for its diverse colors and pigmentation! However, some users noted minor fallout. (AI Review Summary)",olive_young,budget:moderate,,
1cdb9808-41f7-5966-a2a5-f7d279a861b2,prod-etude-play-color-eyes,에뛰드 플레이 컬러 아이즈,Etude House Play Color Eyes Eyeshadow Palette,normal|dry|oily|combination|sensitive,0.7,dry|oily|combination|sensitive|normal,dullness,0.4,,"Create endless eye looks with this versatile eyeshadow palette! Its soft texture and excellent adherence ensure vibrant color payoff without fallout. Perfect for everything from everyday to glamorous looks, express your unique style.","Create endless eye looks with this versatile eyeshadow palette! Its soft texture and excellent adherence ensure vibrant color payoff without fallout. Perfect for everything from everyday to glamorous looks, express your unique style.",Users praise the diverse colors and pigmentation. Some mention slight fallout. *This is an AI-generated review summary.,Users praise the diverse colors and pigmentation. Some mention slight fallout. *This is an AI-generated review summary.,olive_young|brand_store,budget:premium,,
710c681c-3a6b-50e2-b0a1-cf8d161b496a,prod-clio-kill-lash-superproof-mascara,클리오 킬 래쉬 슈퍼프루프 마스카라,Clio Kill Lash Superproof Mascara,normal|oily|combination,0.7,dry|oily|combination|sensitive|normal,,0.6,,"Achieve all-day defined lashes with Clio Kill Lash Superproof Mascara's powerful curling and long-lasting formula. Its smudge-proof and flake-free design ensures a clean and lasting look. Lift lashes from root to tip for a fuller, more dramatic effect.","Achieve all-day defined lashes with Clio Kill Lash Superproof Mascara's powerful curling and long-lasting formula. Its smudge-proof and flake-free design ensures a clean and lasting look. Lift lashes from root to tip for a fuller, more dramatic effect.",Excellent curling and longevity! 👍 Minimal smudging and clean application are pros. Requires thorough cleansing. ⚠️ AI-generated review summary.,Excellent curling and longevity! 👍 Minimal smudging and clean application are pros. Requires thorough cleansing. ⚠️ AI-generated review summary.,olive_young,budget:moderate,,
021a9515-386e-599b-a523-f550c275b237,prod-romnd-han-all-sharp-proof-mascara,롬앤 한올 슈퍼 프루프 마스카라,rom&nd Han All Super Proof Mascara,oily|normal|combination,0.7,dry|oily|combination|sensitive|normal,,0.5,,The rom&nd Han All Super Proof Mascara delivers all-day smudge-proof wear with its powerful waterproof formula. It precisely lifts and curls each lash without clumping for a defined and clean look. Perfect for summer with its water and sweat resistance!,The rom&nd Han All Super Proof Mascara delivers all-day smudge-proof wear with its powerful waterproof formula. It precisely lifts and curls each lash without clumping for a defined and clean look. Perfect for summer with its water and sweat resistance!,"Pros: Strong staying power, clean application. Cons: Requires dedicated makeup remover. This is an AI-generated review summary.","Pros: Strong staying power, clean application. Cons: Requires dedicated makeup remover. This is an AI-generated review summary.",olive_young,budget:moderate,,
dfeed5d0-a0ff-5d4e-80b4-799f68b1948c,prod-wakemake-soft-blurring-eye-palette,웨이크메이크 소프트 블러링 아이 팔레트,WAKEMAKE Soft Blurring Eye Palette,normal|combination|oily,0.75,dry|oily|combination|sensitive|normal,dullness,0.5,,"WAKEMAKE Soft Blurring Eye Palette creates naturally shaded eye makeup with its soft color payoff. Its excellent adherence and long-lasting formula ensure a clean, crease-free look all day. Perfect for both daily and statement eye looks.","WAKEMAKE Soft Blurring Eye Palette creates naturally shaded eye makeup with its soft color payoff. Its excellent adherence and long-lasting formula ensure a clean, crease-free look all day. Perfect for both daily and statement eye looks.",Pros: Soft color payoff and excellent blendability! Cons: Some users report minor fallout. AI-generated review summary.,Pros: Soft color payoff and excellent blendability! Cons: Some users report minor fallout. AI-generated review summary.,olive_young,budget:moderate,,
4df2c9be-b2d8-56b0-b5c5-68a3bd9a0ea2,prod-clio-sharp-so-simple-waterproof-pencil-liner,클리오 샤프 소 심플 워터프루프 펜슬 라이너,"CLIO Sharp, So Simple Waterproof Pencil Liner",dry|oily|combination|sensitive|normal,0.7,dry|oily|combination|sensitive|normal,,0.4,,"Achieve precise and sharp lines with this waterproof pencil liner! Its long-lasting formula resists smudging for all-day wear. Perfect for creating defined eyes, even for beginners.","Achieve precise and sharp lines with this waterproof pencil liner! Its long-lasting formula resists smudging for all-day wear. Perfect for creating defined eyes, even for beginners.",Pros: Thin and smooth application! Cons: Longevity may vary depending on skin type. (AI-generated review summary),Pros: Thin and smooth application! Cons: Longevity may vary depending on skin type. (AI-generated review summary),olive_young,budget:budget,,
9d329440-edb1-5e29-8552-8c97f29174be,prod-peripera-ink-thin-thin-eye-pencil,페리페라 잉크 씬씬 아이 펜슬,Peripera Ink Thin Thin Eye Pencil,normal|dry|oily|combination|sensitive,0.7,dry|oily|combination|sensitive|normal,,0.5,,"Create defined eyes with the Peripera Ink Thin Thin Eye Pencil, perfect for delicate and precise lines! Its long-lasting, smudge-proof formula ensures a clean and fresh eye look all day. Ideal for filling in lash lines and creating detailed eyeliner looks.","Create defined eyes with the Peripera Ink Thin Thin Eye Pencil, perfect for delicate and precise lines! Its long-lasting, smudge-proof formula ensures a clean and fresh eye look all day. Ideal for filling in lash lines and creating detailed eyeliner looks.","Offers precise lines with its thin tip, but the pencil needs sharpening which may be inconvenient. Good staying power. (AI Review Summary)","Offers precise lines with its thin tip, but the pencil needs sharpening which may be inconvenient. Good staying power. (AI Review Summary)",olive_young,budget:budget,,
4fb7933a-e492-5580-8fca-d765fb143f62,prod-3ce-eye-switch,3CE 아이 스위치,3CE Eye Switch,dry|oily|combination|sensitive|normal,0.6,dry|oily|combination|sensitive|normal,dullness,0.4,,"Create dazzling glitter eye looks with 3CE Eye Switch. Its vibrant colors and eye-catching sparkle add instant dimension, perfect for making your eyes pop on special occasions. Simply dab it over eyeshadow or eyeliner for a touch of glam.","Create dazzling glitter eye looks with 3CE Eye Switch. Its vibrant colors and eye-catching sparkle add instant dimension, perfect for making your eyes pop on special occasions. Simply dab it over eyeshadow or eyeliner for a touch of glam.","3CE Eye Switch delivers stunning glitter payoff, though some users report fallout. Great for adding sparkle to special occasion makeup. (AI-generated review summary)","3CE Eye Switch delivers stunning glitter payoff, though some users report fallout. Great for adding sparkle to special occasion makeup. (AI-generated review summary)",chicor|brand_store,budget:moderate,,
